,Id,Año,Mes,Día,Fecha ,Vehiculo victima,Sexo,Edad victima,Gravedad,Rango_etario
3319,LC-2019-0224394,2019,4,10,2019-04-10,sd,Varon,26,SD, Entre 21- 40
3320,LC-2019-0224396,2019,4,10,2019-04-10,sd,Varon,0,SD,Menos de 20
3321,LC-2019-0224522,2019,4,10,2019-04-10,sd,Mujer,0,SD,Menos de 20
3322,LC-2019-0224522,2019,4,10,2019-04-10,sd,Mujer,0,SD,Menos de 20
3323,LC-2019-0224522,2019,4,10,2019-04-10,sd,Mujer,0,SD,Menos de 20
3324,LC-2019-0224522,2019,4,10,2019-04-10,sd,Mujer,0,SD,Menos de 20
3325,LC-2019-0224773,2019,4,10,2019-04-10,sd,Varon,30,SD, Entre 21- 40
3326,LC-2019-0224847,2019,4,10,2019-04-10,sd,Mujer,50,SD,Entre 41-60
3327,LC-2019-0224859,2019,4,10,2019-04-10,sd,Varon,43,SD,Entre 41-60
3328,LC-2019-0225049,2019,4,10,2019-04-10,sd,Varon,43,SD,Entre 41-60
3329,LC-2019-0225050,2019,4,10,2019-04-10,sd,Mujer,55,SD,Entre 41-60
3330,LC-2019-0225068,2019,4,10,2019-04-10,sd,Varon,0,SD,Menos de 20
3331,LC-2019-0225084,2019,4,10,2019-04-10,sd,Mujer,24,SD, Entre 21- 40
3332,LC-2019-0225102,2019,4,10,2019-04-10,sd,Varon,0,SD,Menos de 20
3333,LC-2019-0225170,2019,4,10,2019-04-10,sd,Mujer,33,SD, Entre 21- 40
3334,LC-2019-0225271,2019,4,10,2019-04-10,sd,Mujer,17,SD,Menos de 20
3335,LC-2019-0225271,2019,4,10,2019-04-10,sd,Mujer,17,SD,Menos de 20
3336,LC-2019-0225358,2019,4,10,2019-04-10,sd,Mujer,60,SD,Entre 61-80
3337,LC-2019-0225377,2019,4,10,2019-04-10,sd,Varon,38,SD, Entre 21- 40
3338,LC-2019-0225435,2019,4,10,2019-04-10,sd,Mujer,0,SD,Menos de 20
3339,LC-2019-0225435,2019,4,10,2019-04-10,sd,Varon,0,SD,Menos de 20
3340,LC-2019-0225468,2019,4,10,2019-04-10,sd,Varon,0,SD,Menos de 20
3341,LC-2019-0225530,2019,4,10,2019-04-10,sd,Varon,54,SD,Entre 41-60
3342,LC-2019-0225530,2019,4,10,2019-04-10,sd,Mujer,54,SD,Entre 41-60
3343,LC-2019-0225548,2019,4,10,2019-04-10,sd,Varon,0,SD,Menos de 20
3344,LC-2019-0225589,2019,4,10,2019-04-10,sd,Varon,22,SD, Entre 21- 40
3345,LC-2019-0225609,2019,4,10,2019-04-10,sd,Mujer,49,SD,Entre 41-60
3346,LC-2019-0225650,2019,4,10,2019-04-10,sd,Varon,24,SD, Entre 21- 40
3347,LC-2019-0227851,2019,4,10,2019-04-10,sd,SD,0,SD,Menos de 20
3348,LC-2019-0227870,2019,4,10,2019-04-10,sd,Mujer,0,SD,Menos de 20
3349,LC-2019-0229955,2019,4,10,2019-04-10,sd,Mujer,32,SD, Entre 21- 40
3350,LC-2019-0230231,2019,4,10,2019-04-10,sd,Varon,35,SD, Entre 21- 40
3351,LC-2019-0242920,2019,4,10,2019-04-10,sd,Mujer,31,SD, Entre 21- 40
3352,LC-2019-0225630,2019,4,11,2019-04-11,sd,Mujer,0,SD,Menos de 20
3353,LC-2019-0225933,2019,4,11,2019-04-11,sd,Varon,24,SD, Entre 21- 40
3354,LC-2019-0225994,2019,4,11,2019-04-11,sd,Mujer,0,SD,Menos de 20
3355,LC-2019-0226050,2019,4,11,2019-04-11,sd,Varon,0,SD,Menos de 20
3356,LC-2019-0226050,2019,4,11,2019-04-11,sd,Mujer,0,SD,Menos de 20
3357,LC-2019-0226085,2019,4,11,2019-04-11,sd,Varon,0,SD,Menos de 20
3358,LC-2019-0226114,2019,4,11,2019-04-11,sd,Varon,37,SD, Entre 21- 40
3359,LC-2019-0226395,2019,4,11,2019-04-11,sd,Varon,34,SD, Entre 21- 40
3360,LC-2019-0226401,2019,4,11,2019-04-11,sd,Varon,21,SD, Entre 21- 40
3361,LC-2019-0226471,2019,4,11,2019-04-11,sd,Varon,25,SD, Entre 21- 40
3362,LC-2019-0226493,2019,4,11,2019-04-11,sd,Varon,28,SD, Entre 21- 40
3363,LC-2019-0226493,2019,4,11,2019-04-11,sd,Mujer,28,SD, Entre 21- 40
3364,LC-2019-0226541,2019,4,11,2019-04-11,sd,Mujer,48,SD,Entre 41-60
3365,LC-2019-0226900,2019,4,11,2019-04-11,sd,SD,0,SD,Menos de 20
3366,LC-2019-0227095,2019,4,11,2019-04-11,sd,Varon,23,SD, Entre 21- 40
3367,LC-2019-0227102,2019,4,11,2019-04-11,sd,Mujer,19,SD,Menos de 20
3368,LC-2019-0227401,2019,4,11,2019-04-11,sd,Mujer,24,SD, Entre 21- 40
3369,LC-2019-0227713,2019,4,11,2019-04-11,sd,Mujer,60,SD,Entre 61-80
3370,LC-2019-0227746,2019,4,11,2019-04-11,sd,SD,0,SD,Menos de 20
3371,LC-2019-0227800,2019,4,11,2019-04-11,sd,SD,0,SD,Menos de 20
3372,LC-2019-0227819,2019,4,11,2019-04-11,sd,Varon,51,SD,Entre 41-60
3373,LC-2019-0227819,2019,4,11,2019-04-11,sd,Varon,51,SD,Entre 41-60
3374,LC-2019-0227826,2019,4,11,2019-04-11,sd,Varon,33,SD, Entre 21- 40
3375,LC-2019-0227919,2019,4,11,2019-04-11,sd,Mujer,44,SD,Entre 41-60
3376,LC-2019-0228161,2019,4,11,2019-04-11,sd,Varon,0,SD,Menos de 20
3377,LC-2019-0228234,2019,4,11,2019-04-11,sd,Varon,31,SD, Entre 21- 40
3378,LC-2019-0228267,2019,4,11,2019-04-11,sd,Varon,27,SD, Entre 21- 40
3379,LC-2019-0228299,2019,4,11,2019-04-11,sd,Varon,39,SD, Entre 21- 40
3380,LC-2019-0228373,2019,4,11,2019-04-11,sd,SD,0,SD,Menos de 20
3381,LC-2019-0230524,2019,4,11,2019-04-11,sd,Varon,24,SD, Entre 21- 40
3382,LC-2019-0278161,2019,4,11,2019-04-11,sd,Mujer,0,SD,Menos de 20
3383,LC-2019-0334533,2019,4,11,2019-04-11,sd,Varon,22,SD, Entre 21- 40
3384,LC-2019-0692519,2019,4,11,2019-04-11,sd,varon,53,SD,Entre 41-60
3385,LC-2019-0693713,2019,4,11,2019-04-11,sd,mujer,57,SD,Entre 41-60
3386,LC-2019-0228274,2019,4,12,2019-04-12,sd,Mujer,0,SD,Menos de 20
3387,LC-2019-0228331,2019,4,12,2019-04-12,sd,SD,0,SD,Menos de 20
3388,LC-2019-0228704,2019,4,12,2019-04-12,sd,Varon,28,SD, Entre 21- 40
3389,LC-2019-0228814,2019,4,12,2019-04-12,sd,Mujer,48,SD,Entre 41-60
3390,LC-2019-0228815,2019,4,12,2019-04-12,sd,Varon,0,SD,Menos de 20
3391,LC-2019-0228926,2019,4,12,2019-04-12,sd,SD,0,SD,Menos de 20
3392,LC-2019-0229270,2019,4,12,2019-04-12,sd,Varon,70,SD,Entre 61-80
3393,LC-2019-0229442,2019,4,12,2019-04-12,sd,Mujer,0,SD,Menos de 20
3394,LC-2019-0229526,2019,4,12,2019-04-12,sd,Mujer,34,SD, Entre 21- 40
3395,LC-2019-0229732,2019,4,12,2019-04-12,sd,Mujer,82,SD,Más de 80
3396,LC-2019-0230011,2019,4,12,2019-04-12,sd,Mujer,61,SD,Entre 61-80
3397,LC-2019-0230408,2019,4,12,2019-04-12,sd,Varon,0,SD,Menos de 20
3398,LC-2019-0230563,2019,4,12,2019-04-12,sd,Varon,0,SD,Menos de 20
3399,LC-2019-0230579,2019,4,12,2019-04-12,sd,Varon,34,SD, Entre 21- 40
3400,LC-2019-0230579,2019,4,12,2019-04-12,sd,Mujer,34,SD, Entre 21- 40
3401,LC-2019-0230579,2019,4,12,2019-04-12,sd,Mujer,0,SD,Menos de 20
3402,LC-2019-0230704,2019,4,12,2019-04-12,sd,Varon,0,SD,Menos de 20
3403,LC-2019-0230706,2019,4,12,2019-04-12,sd,Mujer,58,SD,Entre 41-60
3404,LC-2019-0230741,2019,4,12,2019-04-12,sd,Mujer,0,SD,Menos de 20
3405,LC-2019-0230744,2019,4,12,2019-04-12,sd,Varon,30,SD, Entre 21- 40
3406,LC-2019-0230808,2019,4,12,2019-04-12,sd,Varon,6,SD,Menos de 20
3407,LC-2019-0230816,2019,4,12,2019-04-12,sd,Varon,81,SD,Más de 80
3408,LC-2019-0230930,2019,4,12,2019-04-12,sd,Varon,48,SD,Entre 41-60
3409,LC-2019-0230940,2019,4,12,2019-04-12,sd,Varon,0,SD,Menos de 20
3410,LC-2019-0230940,2019,4,12,2019-04-12,sd,Mujer,0,SD,Menos de 20
3411,LC-2019-0231017,2019,4,12,2019-04-12,sd,Mujer,45,SD,Entre 41-60
3412,LC-2019-0231043,2019,4,12,2019-04-12,sd,Varon,0,SD,Menos de 20
3413,LC-2019-0231136,2019,4,12,2019-04-12,sd,Varon,29,SD, Entre 21- 40
3414,LC-2019-0231204,2019,4,12,2019-04-12,sd,Varon,65,SD,Entre 61-80
3415,LC-2019-0231217,2019,4,12,2019-04-12,sd,Mujer,28,SD, Entre 21- 40
3416,LC-2019-0231217,2019,4,12,2019-04-12,sd,Mujer,28,SD, Entre 21- 40
3417,LC-2019-0231217,2019,4,12,2019-04-12,sd,Mujer,0,SD,Menos de 20
3418,LC-2019-0231244,2019,4,12,2019-04-12,sd,Varon,54,SD,Entre 41-60
3419,LC-2019-0231272,2019,4,12,2019-04-12,sd,Varon,28,SD, Entre 21- 40
3420,LC-2019-0231320,2019,4,12,2019-04-12,sd,Mujer,50,SD,Entre 41-60
3421,LC-2019-0231320,2019,4,12,2019-04-12,sd,Varon,50,SD,Entre 41-60
3422,LC-2019-0231334,2019,4,12,2019-04-12,sd,Mujer,37,SD, Entre 21- 40
3423,LC-2019-0231690,2019,4,12,2019-04-12,sd,Varon,45,SD,Entre 41-60
3424,LC-2019-0235053,2019,4,12,2019-04-12,sd,Varon,62,SD,Entre 61-80
3425,LC-2019-0240937,2019,4,12,2019-04-12,sd,Mujer,40,SD,Entre 41-60
3426,LC-2019-0242042,2019,4,12,2019-04-12,sd,Varon,80,SD,Más de 80
3427,LC-2019-0229889,2019,4,12,2019-04-12,sd,varon,60,SD,Entre 61-80
3428,LC-2019-0767310,2019,4,12,2019-04-12,sd,varon,32,SD, Entre 21- 40
3429,LC-2019-0767753,2019,4,12,2019-04-12,sd,varon,28,SD, Entre 21- 40
3430,LC-2019-0231322,2019,4,13,2019-04-13,sd,Mujer,30,SD, Entre 21- 40
3431,LC-2019-0231351,2019,4,13,2019-04-13,sd,Varon,0,SD,Menos de 20
3432,LC-2019-0231484,2019,4,13,2019-04-13,sd,Varon,23,SD, Entre 21- 40
3433,LC-2019-0231784,2019,4,13,2019-04-13,sd,Varon,66,SD,Entre 61-80
3434,LC-2019-0231784,2019,4,13,2019-04-13,sd,Varon,66,SD,Entre 61-80
3435,LC-2019-0231784,2019,4,13,2019-04-13,sd,Varon,0,SD,Menos de 20
3436,LC-2019-0231921,2019,4,13,2019-04-13,sd,Varon,40,SD,Entre 41-60
3437,LC-2019-0231921,2019,4,13,2019-04-13,sd,Varon,40,SD,Entre 41-60
3438,LC-2019-0231951,2019,4,13,2019-04-13,sd,Varon,44,SD,Entre 41-60
3439,LC-2019-0231951,2019,4,13,2019-04-13,sd,Mujer,44,SD,Entre 41-60
3440,LC-2019-0232103,2019,4,13,2019-04-13,sd,Mujer,63,SD,Entre 61-80
3441,LC-2019-0232119,2019,4,13,2019-04-13,sd,Mujer,0,SD,Menos de 20
3442,LC-2019-0232154,2019,4,13,2019-04-13,sd,Varon,46,SD,Entre 41-60
3443,LC-2019-0232154,2019,4,13,2019-04-13,sd,Mujer,46,SD,Entre 41-60
3444,LC-2019-0232272,2019,4,13,2019-04-13,sd,Mujer,0,SD,Menos de 20
3445,LC-2019-0232373,2019,4,13,2019-04-13,sd,Varon,33,SD, Entre 21- 40
3446,LC-2019-0232374,2019,4,13,2019-04-13,sd,Varon,46,SD,Entre 41-60
3447,LC-2019-0232425,2019,4,13,2019-04-13,sd,Varon,0,SD,Menos de 20
3448,LC-2019-0232495,2019,4,13,2019-04-13,sd,Varon,0,SD,Menos de 20
3449,LC-2019-0232497,2019,4,13,2019-04-13,sd,Varon,22,SD, Entre 21- 40
3450,LC-2019-0232504,2019,4,13,2019-04-13,sd,SD,0,SD,Menos de 20
3451,LC-2019-0232644,2019,4,13,2019-04-13,sd,Varon,38,SD, Entre 21- 40
3452,LC-2019-0232708,2019,4,13,2019-04-13,sd,Varon,24,SD, Entre 21- 40
3453,LC-2019-0232728,2019,4,13,2019-04-13,sd,SD,0,SD,Menos de 20
3454,LC-2019-0232778,2019,4,13,2019-04-13,sd,Mujer,40,SD,Entre 41-60
3455,LC-2019-0232778,2019,4,13,2019-04-13,sd,Varon,40,SD,Entre 41-60
3456,LC-2019-0232836,2019,4,13,2019-04-13,sd,Varon,23,SD, Entre 21- 40
3457,LC-2019-0232884,2019,4,13,2019-04-13,sd,Varon,25,SD, Entre 21- 40
3458,LC-2019-0575427,2019,9,13,2019-09-13,sd,Mujer,33,SD, Entre 21- 40
3459,LC-2019-0232897,2019,4,13,2019-04-13,sd,Mujer,23,SD, Entre 21- 40
3460,LC-2019-0232933,2019,4,13,2019-04-13,sd,Mujer,34,SD, Entre 21- 40
3461,LC-2019-0232933,2019,4,13,2019-04-13,sd,Varon,34,SD, Entre 21- 40
3462,LC-2019-0259629,2019,4,13,2019-04-13,sd,Mujer,87,SD,Más de 80
3463,LC-2019-0406481,2019,7,1,2019-07-01,sd,Varon,30,SD, Entre 21- 40
3464,LC-2019-0814367,2019,12,23,2019-12-23,sd,Varon,30,SD, Entre 21- 40
3465,LC-2019-0232992,2019,4,14,2019-04-14,sd,Varon,27,SD, Entre 21- 40
3466,LC-2019-0233081,2019,4,14,2019-04-14,sd,Varon,25,SD, Entre 21- 40
3467,LC-2019-0457881,2019,7,24,2019-07-24,sd,Varon,30,SD, Entre 21- 40
3468,LC-2019-0233229,2019,4,14,2019-04-14,sd,Varon,36,SD, Entre 21- 40
3469,LC-2019-0233229,2019,4,14,2019-04-14,sd,Mujer,36,SD, Entre 21- 40
3470,LC-2019-0233229,2019,4,14,2019-04-14,sd,Mujer,36,SD, Entre 21- 40
3471,LC-2019-0233229,2019,4,14,2019-04-14,sd,Varon,41,SD,Entre 41-60
3472,LC-2019-0233229,2019,4,14,2019-04-14,sd,Mujer,41,SD,Entre 41-60
3473,LC-2019-0233241,2019,4,14,2019-04-14,sd,Varon,23,SD, Entre 21- 40
3474,LC-2019-0233241,2019,4,14,2019-04-14,sd,Varon,23,SD, Entre 21- 40
3475,LC-2019-0233241,2019,4,14,2019-04-14,sd,Varon,54,SD,Entre 41-60
3476,LC-2019-0233241,2019,4,14,2019-04-14,sd,Varon,24,SD, Entre 21- 40
3477,LC-2019-0233249,2019,4,14,2019-04-14,sd,Varon,47,SD,Entre 41-60
3478,LC-2019-0233288,2019,4,14,2019-04-14,sd,Varon,30,SD, Entre 21- 40
3479,LC-2019-0233288,2019,4,14,2019-04-14,sd,Mujer,30,SD, Entre 21- 40
3480,LC-2019-0233299,2019,4,14,2019-04-14,sd,Varon,22,SD, Entre 21- 40
3481,LC-2019-0233322,2019,4,14,2019-04-14,sd,Varon,30,SD, Entre 21- 40
3482,LC-2019-0233322,2019,4,14,2019-04-14,sd,Varon,30,SD, Entre 21- 40
3483,LC-2019-0233322,2019,4,14,2019-04-14,sd,Varon,45,SD,Entre 41-60
3484,LC-2019-0233322,2019,4,14,2019-04-14,sd,Varon,39,SD, Entre 21- 40
3485,LC-2019-0233344,2019,4,14,2019-04-14,sd,Varon,34,SD, Entre 21- 40
3486,LC-2019-0233344,2019,4,14,2019-04-14,sd,Mujer,34,SD, Entre 21- 40
3487,LC-2019-0233410,2019,4,14,2019-04-14,sd,Mujer,51,SD,Entre 41-60
3488,LC-2019-0233547,2019,4,14,2019-04-14,sd,Varon,27,SD, Entre 21- 40
3489,LC-2019-0233554,2019,4,14,2019-04-14,sd,Mujer,57,SD,Entre 41-60
3490,LC-2019-0233756,2019,4,14,2019-04-14,sd,Mujer,0,SD,Menos de 20
3491,LC-2019-0233860,2019,4,14,2019-04-14,sd,Varon,28,SD, Entre 21- 40
3492,LC-2019-0233907,2019,4,14,2019-04-14,sd,Mujer,27,SD, Entre 21- 40
3493,LC-2019-0233907,2019,4,14,2019-04-14,sd,Mujer,27,SD, Entre 21- 40
3494,LC-2019-0234007,2019,4,14,2019-04-14,sd,Mujer,42,SD,Entre 41-60
3495,LC-2019-0234007,2019,4,14,2019-04-14,sd,Varon,42,SD,Entre 41-60
3496,LC-2019-0234028,2019,4,14,2019-04-14,sd,Varon,6,SD,Menos de 20
3497,LC-2019-0234052,2019,4,14,2019-04-14,sd,Mujer,0,SD,Menos de 20
3498,LC-2019-0234067,2019,4,14,2019-04-14,sd,Varon,30,SD, Entre 21- 40
3499,LC-2019-0234106,2019,4,14,2019-04-14,sd,Varon,32,SD, Entre 21- 40
3500,LC-2019-0234171,2019,4,14,2019-04-14,sd,Varon,39,SD, Entre 21- 40
3501,LC-2019-0234241,2019,4,14,2019-04-14,sd,Varon,20,SD, Entre 21- 40
3502,LC-2019-0234241,2019,4,14,2019-04-14,sd,Varon,20,SD, Entre 21- 40
3503,LC-2019-0234287,2019,4,14,2019-04-14,sd,Varon,39,SD, Entre 21- 40
3504,LC-2019-0234301,2019,4,14,2019-04-14,sd,Varon,0,SD,Menos de 20
3505,LC-2019-0235737,2019,4,14,2019-04-14,sd,Varon,27,SD, Entre 21- 40
3506,LC-2019-0236180,2019,4,14,2019-04-14,sd,Mujer,30,SD, Entre 21- 40
3507,LC-2019-0236589,2019,4,14,2019-04-14,sd,Varon,24,SD, Entre 21- 40
3508,LC-2019-0242776,2019,4,14,2019-04-14,sd,Mujer,0,SD,Menos de 20
3509,LC-2019-0285592,2019,4,14,2019-04-14,sd,Varon,32,SD, Entre 21- 40
3510,LC-2019-0234333,2019,4,15,2019-04-15,sd,Mujer,25,SD, Entre 21- 40
3511,LC-2019-0234388,2019,4,15,2019-04-15,sd,Varon,0,SD,Menos de 20
3512,LC-2019-0234457,2019,4,15,2019-04-15,sd,Mujer,0,SD,Menos de 20
3513,LC-2019-0234461,2019,4,15,2019-04-15,sd,Mujer,40,SD,Entre 41-60
3514,LC-2019-0234691,2019,4,15,2019-04-15,sd,Varon,30,SD, Entre 21- 40
3515,LC-2019-0234746,2019,4,15,2019-04-15,sd,Varon,20,SD, Entre 21- 40
3516,LC-2019-0234783,2019,4,15,2019-04-15,sd,Varon,26,SD, Entre 21- 40
3517,LC-2019-0234786,2019,4,15,2019-04-15,sd,Varon,0,SD,Menos de 20
3518,LC-2019-0234921,2019,4,15,2019-04-15,sd,Mujer,39,SD, Entre 21- 40
3519,LC-2019-0234932,2019,4,15,2019-04-15,sd,Mujer,0,SD,Menos de 20
3520,LC-2019-0235385,2019,4,15,2019-04-15,sd,Varon,47,SD,Entre 41-60
3521,LC-2019-0235460,2019,4,15,2019-04-15,sd,Varon,26,SD, Entre 21- 40
3522,LC-2019-0235530,2019,4,15,2019-04-15,sd,Varon,29,SD, Entre 21- 40
3523,LC-2019-0457881,2019,7,24,2019-07-24,sd,Varon,30,SD, Entre 21- 40
3524,LC-2019-0235548,2019,4,15,2019-04-15,sd,Varon,24,SD, Entre 21- 40
3525,LC-2019-0235661,2019,4,15,2019-04-15,sd,Mujer,46,SD,Entre 41-60
3526,LC-2019-0235718,2019,4,15,2019-04-15,sd,Varon,21,SD, Entre 21- 40
3527,LC-2019-0235718,2019,4,15,2019-04-15,sd,Varon,21,SD, Entre 21- 40
3528,LC-2019-0235852,2019,4,15,2019-04-15,sd,Varon,40,SD,Entre 41-60
3529,LC-2019-0235970,2019,4,15,2019-04-15,sd,Mujer,83,SD,Más de 80
3530,LC-2019-0236113,2019,4,15,2019-04-15,sd,Mujer,0,SD,Menos de 20
3531,LC-2019-0236122,2019,4,15,2019-04-15,sd,Mujer,38,SD, Entre 21- 40
3532,LC-2019-0236264,2019,4,15,2019-04-15,sd,Varon,47,SD,Entre 41-60
3533,LC-2019-0236264,2019,4,15,2019-04-15,sd,Mujer,47,SD,Entre 41-60
3534,LC-2019-0236427,2019,4,15,2019-04-15,sd,Varon,49,SD,Entre 41-60
3535,LC-2019-0236428,2019,4,15,2019-04-15,sd,SD,0,SD,Menos de 20
3536,LC-2019-0236592,2019,4,15,2019-04-15,sd,Varon,0,SD,Menos de 20
3537,LC-2019-0236604,2019,4,15,2019-04-15,sd,Varon,47,SD,Entre 41-60
3538,LC-2019-0236729,2019,4,15,2019-04-15,sd,Mujer,23,SD, Entre 21- 40
3539,LC-2019-0236895,2019,4,15,2019-04-15,sd,Varon,29,SD, Entre 21- 40
3540,LC-2019-0237017,2019,4,15,2019-04-15,sd,Varon,32,SD, Entre 21- 40
3541,LC-2019-0237028,2019,4,15,2019-04-15,sd,Mujer,26,SD, Entre 21- 40
3542,LC-2019-0237033,2019,4,15,2019-04-15,sd,Mujer,0,SD,Menos de 20
3543,LC-2019-0237038,2019,4,15,2019-04-15,sd,Mujer,50,SD,Entre 41-60
3544,LC-2019-0237117,2019,4,15,2019-04-15,sd,Varon,31,SD, Entre 21- 40
3545,LC-2019-0237174,2019,4,15,2019-04-15,sd,Mujer,0,SD,Menos de 20
3546,LC-2019-0237174,2019,4,15,2019-04-15,sd,Varon,0,SD,Menos de 20
3547,LC-2019-0237220,2019,4,15,2019-04-15,sd,Mujer,0,SD,Menos de 20
3548,LC-2019-0237221,2019,4,15,2019-04-15,sd,Varon,29,SD, Entre 21- 40
3549,LC-2019-0237291,2019,4,15,2019-04-15,sd,SD,0,SD,Menos de 20
3550,LC-2019-0237330,2019,4,15,2019-04-15,sd,Mujer,0,SD,Menos de 20
3551,LC-2019-0237397,2019,4,15,2019-04-15,sd,Varon,31,SD, Entre 21- 40
3552,LC-2019-0237458,2019,4,15,2019-04-15,sd,Varon,0,SD,Menos de 20
3553,LC-2019-0237464,2019,4,15,2019-04-15,sd,Varon,27,SD, Entre 21- 40
3554,LC-2019-0261869,2019,4,26,2019-04-26,sd,Varon,35,SD, Entre 21- 40
3555,LC-2019-0239114,2019,4,15,2019-04-15,sd,Mujer,30,SD, Entre 21- 40
3556,LC-2019-0242151,2019,4,15,2019-04-15,sd,Mujer,63,SD,Entre 61-80
3557,LC-2019-0244796,2019,4,15,2019-04-15,sd,Mujer,63,SD,Entre 61-80
3558,LC-2019-0245988,2019,4,15,2019-04-15,sd,Varon,32,SD, Entre 21- 40
3559,LC-2019-0237639,2019,4,16,2019-04-16,sd,Varon,36,SD, Entre 21- 40
3560,LC-2019-0237674,2019,4,16,2019-04-16,sd,Varon,48,SD,Entre 41-60
3561,LC-2019-0237751,2019,4,16,2019-04-16,sd,Varon,35,SD, Entre 21- 40
3562,LC-2019-0237751,2019,4,16,2019-04-16,sd,Varon,35,SD, Entre 21- 40
3563,LC-2019-0237780,2019,4,16,2019-04-16,sd,Varon,22,SD, Entre 21- 40
3564,LC-2019-0237792,2019,4,16,2019-04-16,sd,Varon,54,SD,Entre 41-60
3565,LC-2019-0237952,2019,4,16,2019-04-16,sd,Varon,29,SD, Entre 21- 40
3566,LC-2019-0238104,2019,4,16,2019-04-16,sd,Varon,55,SD,Entre 41-60
3567,LC-2019-0238104,2019,4,16,2019-04-16,sd,Mujer,55,SD,Entre 41-60
3568,LC-2019-0238129,2019,4,16,2019-04-16,sd,Varon,36,SD, Entre 21- 40
3569,LC-2019-0238158,2019,4,16,2019-04-16,sd,Mujer,61,SD,Entre 61-80
3570,LC-2019-0238158,2019,4,16,2019-04-16,sd,Varon,61,SD,Entre 61-80
3571,LC-2019-0238247,2019,4,16,2019-04-16,sd,Varon,35,SD, Entre 21- 40
3572,LC-2019-0238488,2019,4,16,2019-04-16,sd,Mujer,30,SD, Entre 21- 40
3573,LC-2019-0238508,2019,4,16,2019-04-16,sd,Varon,0,SD,Menos de 20
3574,LC-2019-0238522,2019,4,16,2019-04-16,sd,Varon,67,SD,Entre 61-80
3575,LC-2019-0238534,2019,4,16,2019-04-16,sd,Varon,70,SD,Entre 61-80
3576,LC-2019-0238573,2019,4,16,2019-04-16,sd,Varon,0,SD,Menos de 20
3577,LC-2019-0238590,2019,4,16,2019-04-16,sd,Mujer,0,SD,Menos de 20
3578,LC-2019-0238658,2019,4,16,2019-04-16,sd,Mujer,75,SD,Entre 61-80
3579,LC-2019-0238800,2019,4,16,2019-04-16,sd,Mujer,35,SD, Entre 21- 40
3580,LC-2019-0238858,2019,4,16,2019-04-16,sd,Mujer,30,SD, Entre 21- 40
3581,LC-2019-0238952,2019,4,16,2019-04-16,sd,Varon,28,SD, Entre 21- 40
3582,LC-2019-0239143,2019,4,16,2019-04-16,sd,Varon,20,SD, Entre 21- 40
3583,LC-2019-0239143,2019,4,16,2019-04-16,sd,Varon,20,SD, Entre 21- 40
3584,LC-2019-0239143,2019,4,16,2019-04-16,sd,Varon,37,SD, Entre 21- 40
3585,LC-2019-0239163,2019,4,16,2019-04-16,sd,Varon,32,SD, Entre 21- 40
3586,LC-2019-0239203,2019,4,16,2019-04-16,sd,Varon,0,SD,Menos de 20
3587,LC-2019-0239203,2019,4,16,2019-04-16,sd,Varon,0,SD,Menos de 20
3588,LC-2019-0239254,2019,4,16,2019-04-16,sd,Mujer,0,SD,Menos de 20
3589,LC-2019-0239355,2019,4,16,2019-04-16,sd,Varon,36,SD, Entre 21- 40
3590,LC-2019-0239355,2019,4,16,2019-04-16,sd,Mujer,36,SD, Entre 21- 40
3591,LC-2019-0239355,2019,4,16,2019-04-16,sd,Mujer,28,SD, Entre 21- 40
3592,LC-2019-0239429,2019,4,16,2019-04-16,sd,Varon,21,SD, Entre 21- 40
3593,LC-2019-0239450,2019,4,16,2019-04-16,sd,Varon,43,SD,Entre 41-60
3594,LC-2019-0239504,2019,4,16,2019-04-16,sd,Varon,59,SD,Entre 41-60
3595,LC-2019-0239657,2019,4,16,2019-04-16,sd,Varon,42,SD,Entre 41-60
3596,LC-2019-0239700,2019,4,16,2019-04-16,sd,Mujer,67,SD,Entre 61-80
3597,LC-2019-0239736,2019,4,16,2019-04-16,sd,Mujer,33,SD, Entre 21- 40
3598,LC-2019-0239739,2019,4,16,2019-04-16,sd,Mujer,56,SD,Entre 41-60
3599,LC-2019-0239739,2019,4,16,2019-04-16,sd,Varon,56,SD,Entre 41-60
3600,LC-2019-0239772,2019,4,16,2019-04-16,sd,Mujer,27,SD, Entre 21- 40
3601,LC-2019-0239810,2019,4,16,2019-04-16,sd,Varon,30,SD, Entre 21- 40
3602,LC-2019-0239832,2019,4,16,2019-04-16,sd,Varon,24,SD, Entre 21- 40
3603,LC-2019-0239885,2019,4,16,2019-04-16,sd,Varon,38,SD, Entre 21- 40
3604,LC-2019-0239949,2019,4,16,2019-04-16,sd,Mujer,27,SD, Entre 21- 40
3605,LC-2019-0240019,2019,4,16,2019-04-16,sd,Mujer,0,SD,Menos de 20
3606,LC-2019-0240226,2019,4,16,2019-04-16,sd,Varon,28,SD, Entre 21- 40
3607,LC-2019-0240245,2019,4,16,2019-04-16,sd,Varon,26,SD, Entre 21- 40
3608,LC-2019-0240246,2019,4,16,2019-04-16,sd,Varon,0,SD,Menos de 20
3609,LC-2019-0240335,2019,4,16,2019-04-16,sd,Mujer,53,SD,Entre 41-60
3610,LC-2019-0240472,2019,4,16,2019-04-16,sd,Mujer,18,SD,Menos de 20
3611,LC-2019-0240497,2019,4,16,2019-04-16,sd,Mujer,36,SD, Entre 21- 40
