Id,Fecha,Aaa,Mes_x,Día_x,Día semana,Hora,Num víctimas,Participantes,Acusado,Victima,Sexo,Edad victima,Rango etario,Lugar del hecho,Tipo de calle,Calle,Cruce,Dirección normalizada,Comuna,Barrios,Xy (caba),Coordenada x,Coordenada y,Pos x,Pos y
LC-2020-0664393,1900-01-01,2020,12,18,,,,,,,sd,0,Menos de 20,,,,,,,,,,,,
LC-2020-0667902,1900-01-01,2020,12,20,,,,,,,Mujer,74,Entre 61-80,,,,,,,,,,,,
LC-2020-0668448,1900-01-01,2020,12,21,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2020-0669122,1900-01-01,2020,12,21,,,,,,,Mujer,26, Entre 21- 40,,,,,,,,,,,,
LC-2020-0671978,1900-01-01,2020,12,22,,,,,,,Mujer,31, Entre 21- 40,,,,,,,,,,,,
LC-2020-0673508,1900-01-01,2020,12,23,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2020-0678688,1900-01-01,2020,12,28,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2020-0683585,1900-01-01,2020,12,30,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2020-0007203,1900-01-01,2020,1,4,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2020-0007775,1900-01-01,2020,1,4,,,,,,,Mujer,0,Menos de 20,,,,,,,,,,,,
LC-2020-0012057,1900-01-01,2020,1,7,,,,,,,Varon,44,Entre 41-60,,,,,,,,,,,,
LC-2020-0012172,1900-01-01,2020,1,7,,,,,,,Varon,21, Entre 21- 40,,,,,,,,,,,,
LC-2020-0012993,1900-01-01,2020,1,7,,,,,,,Mujer,23, Entre 21- 40,,,,,,,,,,,,
LC-2020-0012993,1900-01-01,2020,1,7,,,,,,,Mujer,56,Entre 41-60,,,,,,,,,,,,
LC-2020-0012993,1900-01-01,2020,1,7,,,,,,,Mujer,64,Entre 61-80,,,,,,,,,,,,
LC-2020-0014194,1900-01-01,2020,1,7,,,,,,,Varon,21, Entre 21- 40,,,,,,,,,,,,
LC-2020-0020289,1900-01-01,2020,1,10,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0029290,1900-01-01,2020,1,14,,,,,,,Mujer,32, Entre 21- 40,,,,,,,,,,,,
LC-2020-0034236,1900-01-01,2020,1,16,,,,,,,sd,0,Menos de 20,,,,,,,,,,,,
LC-2020-0034391,1900-01-01,2020,1,16,,,,,,,Mujer,38, Entre 21- 40,,,,,,,,,,,,
LC-2020-0036402,1900-01-01,2020,1,17,,,,,,,varon,61,Entre 61-80,,,,,,,,,,,,
LC-2020-0036402,1900-01-01,2020,1,17,,,,,,,Varon,65,Entre 61-80,,,,,,,,,,,,
LC-2020-0037688,1900-01-01,2020,1,18,,,,,,,Varon,4,Menos de 20,,,,,,,,,,,,
LC-2020-0037688,1900-01-01,2020,1,18,,,,,,,Mujer,37, Entre 21- 40,,,,,,,,,,,,
LC-2020-0038554,1900-01-01,2020,1,19,,,,,,,Mujer,46,Entre 41-60,,,,,,,,,,,,
LC-2020-0038554,1900-01-01,2020,1,19,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2020-0038554,1900-01-01,2020,1,19,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0046626,1900-01-01,2020,1,22,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2020-0047628,1900-01-01,2020,1,23,,,,,,,Varon,44,Entre 41-60,,,,,,,,,,,,
LC-2020-0050567,1900-01-01,2020,1,24,,,,,,,Varon,55,Entre 41-60,,,,,,,,,,,,
LC-2020-0052566,1900-01-01,2020,1,25,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2020-0052803,1900-01-01,2020,1,25,,,,,,,Varon,59,Entre 41-60,,,,,,,,,,,,
LC-2020-0053992,1900-01-01,2020,1,26,,,,,,,Varon,67,Entre 61-80,,,,,,,,,,,,
LC-2020-0057129,1900-01-01,2020,1,27,,,,,,,Mujer,31, Entre 21- 40,,,,,,,,,,,,
LC-2020-0059474,1900-01-01,2020,1,28,,,,,,,Mujer,29, Entre 21- 40,,,,,,,,,,,,
LC-2020-0060768,1900-01-01,2020,1,29,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2020-0064364,1900-01-01,2020,1,30,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0067635,1900-01-01,2020,2,1,,,,,,,Varon,24, Entre 21- 40,,,,,,,,,,,,
LC-2020-0070340,1900-01-01,2020,2,3,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2020-0076139,1900-01-01,2020,2,5,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2020-0083088,1900-01-01,2020,2,8,,,,,,,Mujer,41,Entre 41-60,,,,,,,,,,,,
LC-2020-0090063,1900-01-01,2020,2,11,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0092041,1900-01-01,2020,2,12,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0097757,1900-01-01,2020,2,14,,,,,,,Varon,43,Entre 41-60,,,,,,,,,,,,
LC-2020-0097837,1900-01-01,2020,2,14,,,,,,,varon,77,Entre 61-80,,,,,,,,,,,,
LC-2020-0097837,1900-01-01,2020,2,14,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2020-0097837,1900-01-01,2020,2,14,,,,,,,Mujer,60,Entre 61-80,,,,,,,,,,,,
LC-2020-0097837,1900-01-01,2020,2,14,,,,,,,Mujer,30, Entre 21- 40,,,,,,,,,,,,
LC-2020-0145457,1900-01-01,2020,3,6,,,,,,,Varon,57,Entre 41-60,,,,,,,,,,,,
LC-2020-0199318,1900-01-01,2020,4,15,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2020-0202436,1900-01-01,2020,4,18,,,,,,,Mujer,69,Entre 61-80,,,,,,,,,,,,
LC-2020-0233223,1900-01-01,2020,5,9,,,,,,,varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2020-0233223,1900-01-01,2020,5,9,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2020-0261889,1900-01-01,2020,5,27,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2020-0261889,1900-01-01,2020,5,27,,,,,,,Mujer,54,Entre 41-60,,,,,,,,,,,,
LC-2020-0261889,1900-01-01,2020,5,27,,,,,,,Varon,53,Entre 41-60,,,,,,,,,,,,
LC-2020-0261889,1900-01-01,2020,5,27,,,,,,,Varon,38, Entre 21- 40,,,,,,,,,,,,
LC-2020-0261889,1900-01-01,2020,5,27,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2020-0263371,1900-01-01,2020,5,28,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0291843,1900-01-01,2020,6,10,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0374289,1900-01-01,2020,6,28,,,,,,,Mujer,23, Entre 21- 40,,,,,,,,,,,,
LC-2020-0374289,1900-01-01,2020,6,28,,,,,,,Varon,24, Entre 21- 40,,,,,,,,,,,,
LC-2020-0383326,1900-01-01,2020,7,1,,,,,,,sd,0,Menos de 20,,,,,,,,,,,,
LC-2020-0420326,1900-01-01,2020,7,8,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2020-0448839,1900-01-01,2020,7,23,,,,,,,Mujer,70,Entre 61-80,,,,,,,,,,,,
LC-2020-0459775,1900-01-01,2020,7,31,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2020-0473334,1900-01-01,2020,8,11,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0485870,1900-01-01,2020,8,19,,,,,,,Mujer,35, Entre 21- 40,,,,,,,,,,,,
LC-2020-0488694,1900-01-01,2020,8,21,,,,,,,Varon,51,Entre 41-60,,,,,,,,,,,,
LC-2020-0497002,1900-01-01,2020,8,27,,,,,,,Mujer,49,Entre 41-60,,,,,,,,,,,,
LC-2020-0497283,1900-01-01,2020,8,28,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2020-0525185,1900-01-01,2020,9,17,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2020-0546471,1900-01-01,2020,10,1,,,,,,,SD,14,Menos de 20,,,,,,,,,,,,
LC-2020-0565081,1900-01-01,2020,10,14,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2020-0565081,1900-01-01,2020,10,14,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2020-0567324,1900-01-01,2020,10,15,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2020-0567324,1900-01-01,2020,10,15,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2020-0567324,1900-01-01,2020,10,15,,,,,,,Mujer,53,Entre 41-60,,,,,,,,,,,,
LC-2020-0567324,1900-01-01,2020,10,15,,,,,,,Varon,38, Entre 21- 40,,,,,,,,,,,,
LC-2020-0575895,1900-01-01,2020,10,21,,,,,,,Varon,36, Entre 21- 40,,,,,,,,,,,,
LC-2020-0595697,1900-01-01,2020,11,3,,,,,,,Mujer,48,Entre 41-60,,,,,,,,,,,,
LC-2020-0595697,1900-01-01,2020,11,3,,,,,,,Mujer,45,Entre 41-60,,,,,,,,,,,,
LC-2020-0600443,1900-01-01,2020,11,6,,,,,,,Mujer,19,Menos de 20,,,,,,,,,,,,
LC-2020-0609619,1900-01-01,2020,11,12,,,,,,,Mujer,34, Entre 21- 40,,,,,,,,,,,,
LC-2020-0616666,1900-01-01,2020,11,16,,,,,,,Varon,50,Entre 41-60,,,,,,,,,,,,
LC-2020-0625337,1900-01-01,2020,11,22,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2020-0632587,1900-01-01,2020,11,27,,,,,,,Mujer,71,Entre 61-80,,,,,,,,,,,,
LC-2020-0633899,1900-01-01,2020,11,28,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2020-0639855,1900-01-01,2020,12,2,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2020-0641710,1900-01-01,2020,12,3,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2020-0657655,1900-01-01,2020,12,14,,,,,,,Varon,43,Entre 41-60,,,,,,,,,,,,
LC-2020-0660238,1900-01-01,2020,12,15,,,,,,,Varon,65,Entre 61-80,,,,,,,,,,,,
LC-2020-0660437,1900-01-01,2020,12,16,,,,,,,Mujer,24, Entre 21- 40,,,,,,,,,,,,
LC-2020-0664154,1900-01-01,2020,12,18,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2020-0669441,1900-01-01,2020,12,21,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2020-0669441,1900-01-01,2020,12,21,,,,,,,Mujer,22, Entre 21- 40,,,,,,,,,,,,
LC-2020-0671589,1900-01-01,2020,12,22,,,,,,,Mujer,41,Entre 41-60,,,,,,,,,,,,
LC-2020-0674686,1900-01-01,2020,12,24,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2020-0678358,1900-01-01,2020,12,28,,,,,,,Varon,20, Entre 21- 40,,,,,,,,,,,,
LC-2020-0684802,1900-01-01,2020,12,31,,,,,,,Mujer,52,Entre 41-60,,,,,,,,,,,,
LC-2020-0684802,1900-01-01,2020,12,31,,,,,,,Mujer,15,Menos de 20,,,,,,,,,,,,
LC-2020-0006888,1900-01-01,2020,1,4,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2020-0013224,1900-01-01,2020,1,7,,,,,,,Mujer,50,Entre 41-60,,,,,,,,,,,,
LC-2020-0014784,1900-01-01,2020,1,8,,,,,,,Mujer,31, Entre 21- 40,,,,,,,,,,,,
LC-2020-0016213,1900-01-01,2020,1,8,,,,,,,Mujer,37, Entre 21- 40,,,,,,,,,,,,
LC-2020-0016213,1900-01-01,2020,1,8,,,,,,,Mujer,71,Entre 61-80,,,,,,,,,,,,
LC-2020-0018385,1900-01-01,2020,1,9,,,,,,,Mujer,37, Entre 21- 40,,,,,,,,,,,,
LC-2020-0038050,1900-01-01,2020,1,18,,,,,,,Mujer,39, Entre 21- 40,,,,,,,,,,,,
LC-2020-0044680,1900-01-01,2020,1,22,,,,,,,Mujer,47,Entre 41-60,,,,,,,,,,,,
LC-2020-0052079,1900-01-01,2020,1,24,,,,,,,Varon,38, Entre 21- 40,,,,,,,,,,,,
LC-2020-0052792,1900-01-01,2020,1,25,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2020-0053548,1900-01-01,2020,1,26,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0058400,1900-01-01,2020,1,28,,,,,,,Varon,19,Menos de 20,,,,,,,,,,,,
LC-2020-0059879,1900-01-01,2020,1,28,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2020-0061399,1900-01-01,2020,1,29,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0061420,1900-01-01,2020,1,29,,,,,,,Mujer,24, Entre 21- 40,,,,,,,,,,,,
LC-2020-0067190,1900-01-01,2020,1,31,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2020-0068252,1900-01-01,2020,2,1,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2020-0071405,1900-01-01,2020,2,3,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0075787,1900-01-01,2020,2,5,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2020-0082483,1900-01-01,2020,2,7,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2020-0095074,1900-01-01,2020,2,13,,,,,,,Mujer,56,Entre 41-60,,,,,,,,,,,,
LC-2020-0095074,1900-01-01,2020,2,13,,,,,,,Mujer,47,Entre 41-60,,,,,,,,,,,,
LC-2020-0106311,1900-01-01,2020,2,18,,,,,,,Mujer,58,Entre 41-60,,,,,,,,,,,,
LC-2020-0109573,1900-01-01,2020,2,19,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2020-0113061,1900-01-01,2020,2,20,,,,,,,Mujer,36, Entre 21- 40,,,,,,,,,,,,
LC-2020-0116038,1900-01-01,2020,2,21,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0122349,1900-01-01,2020,2,26,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2020-0126254,1900-01-01,2020,2,27,,,,,,,Mujer,28, Entre 21- 40,,,,,,,,,,,,
LC-2020-0138130,1900-01-01,2020,3,3,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2020-0140838,1900-01-01,2020,3,4,,,,,,,Varon,53,Entre 41-60,,,,,,,,,,,,
LC-2020-0143461,1900-01-01,2020,3,5,,,,,,,Varon,47,Entre 41-60,,,,,,,,,,,,
LC-2020-0143729,1900-01-01,2020,3,5,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2020-0146463,1900-01-01,2020,3,6,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2020-0148184,1900-01-01,2020,3,7,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2020-0152837,1900-01-01,2020,3,9,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2020-0156939,1900-01-01,2020,3,11,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2020-0164496,1900-01-01,2020,3,14,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0166055,1900-01-01,2020,3,15,,,,,,,Mujer,13,Menos de 20,,,,,,,,,,,,
LC-2020-0167829,1900-01-01,2020,3,16,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2020-0168555,1900-01-01,2020,3,16,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0172899,1900-01-01,2020,3,18,,,,,,,Mujer,73,Entre 61-80,,,,,,,,,,,,
LC-2020-0186043,1900-01-01,2020,4,1,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2020-0187883,1900-01-01,2020,4,3,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2020-0189384,1900-01-01,2020,4,5,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2020-0190766,1900-01-01,2020,4,6,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2020-0192965,1900-01-01,2020,4,8,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2020-0204408,1900-01-01,2020,4,20,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2020-0211580,1900-01-01,2020,4,26,,,,,,,Mujer,30, Entre 21- 40,,,,,,,,,,,,
LC-2020-0223589,1900-01-01,2020,5,1,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2020-0223893,1900-01-01,2020,5,2,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2020-0223893,1900-01-01,2020,5,2,,,,,,,Varon,38, Entre 21- 40,,,,,,,,,,,,
LC-2020-0224660,1900-01-01,2020,5,2,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2020-0228885,1900-01-01,2020,5,6,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0230727,1900-01-01,2020,5,8,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2020-0230727,1900-01-01,2020,5,8,,,,,,,sd,0,Menos de 20,,,,,,,,,,,,
LC-2020-0234897,1900-01-01,2020,5,11,,,,,,,Varon,51,Entre 41-60,,,,,,,,,,,,
LC-2020-0234897,1900-01-01,2020,5,11,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2020-0240083,1900-01-01,2020,5,14,,,,,,,Mujer,22, Entre 21- 40,,,,,,,,,,,,
LC-2020-0242122,1900-01-01,2020,5,15,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0243296,1900-01-01,2020,5,16,,,,,,,Mujer,38, Entre 21- 40,,,,,,,,,,,,
LC-2020-0244301,1900-01-01,2020,5,17,,,,,,,Varon,58,Entre 41-60,,,,,,,,,,,,
LC-2020-0244827,1900-01-01,2020,5,18,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2020-0253095,1900-01-01,2020,5,21,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2020-0253175,1900-01-01,2020,5,21,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2020-0253202,1900-01-01,2020,5,21,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0255605,1900-01-01,2020,5,23,,,,,,,Varon,21, Entre 21- 40,,,,,,,,,,,,
LC-2020-0258985,1900-01-01,2020,5,26,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2020-0263139,1900-01-01,2020,5,28,,,,,,,Mujer,70,Entre 61-80,,,,,,,,,,,,
LC-2020-0268055,1900-01-01,2020,5,30,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2020-0268943,1900-01-01,2020,5,31,,,,,,,Mujer,32, Entre 21- 40,,,,,,,,,,,,
LC-2020-0271448,1900-01-01,2020,6,1,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0271448,1900-01-01,2020,6,1,,,,,,,Varon,44,Entre 41-60,,,,,,,,,,,,
LC-2020-0283343,1900-01-01,2020,6,5,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2020-0289795,1900-01-01,2020,6,9,,,,,,,Varon,45,Entre 41-60,,,,,,,,,,,,
LC-2020-0289795,1900-01-01,2020,6,9,,,,,,,Mujer,25, Entre 21- 40,,,,,,,,,,,,
LC-2020-0297234,1900-01-01,2020,6,13,,,,,,,Mujer,31, Entre 21- 40,,,,,,,,,,,,
LC-2020-0313301,1900-01-01,2020,6,17,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2020-0375725,1900-01-01,2020,6,29,,,,,,,Varon,45,Entre 41-60,,,,,,,,,,,,
LC-2020-0381621,1900-01-01,2020,6,30,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2020-0428626,1900-01-01,2020,7,11,,,,,,,Varon,38, Entre 21- 40,,,,,,,,,,,,
LC-2020-0443869,1900-01-01,2020,7,20,,,,,,,Mujer,31, Entre 21- 40,,,,,,,,,,,,
LC-2020-0446552,1900-01-01,2020,7,21,,,,,,,Varon,56,Entre 41-60,,,,,,,,,,,,
LC-2020-0446552,1900-01-01,2020,7,21,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2020-0449357,1900-01-01,2020,7,23,,,,,,,Varon,49,Entre 41-60,,,,,,,,,,,,
LC-2020-0453150,1900-01-01,2020,7,27,,,,,,,Mujer,35, Entre 21- 40,,,,,,,,,,,,
LC-2020-0455862,1900-01-01,2020,7,28,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2020-0457372,1900-01-01,2020,7,29,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2020-0458850,1900-01-01,2020,7,31,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2020-0459815,1900-01-01,2020,7,31,,,,,,,sd,0,Menos de 20,,,,,,,,,,,,
LC-2020-0460929,1900-01-01,2020,8,1,,,,,,,Mujer,31, Entre 21- 40,,,,,,,,,,,,
LC-2020-0463624,1900-01-01,2020,8,4,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2020-0463624,1900-01-01,2020,8,4,,,,,,,Varon,55,Entre 41-60,,,,,,,,,,,,
LC-2020-0465675,1900-01-01,2020,8,5,,,,,,,Varon,51,Entre 41-60,,,,,,,,,,,,
LC-2020-0465975,1900-01-01,2020,8,5,,,,,,,Varon,53,Entre 41-60,,,,,,,,,,,,
LC-2020-0470556,1900-01-01,2020,8,8,,,,,,,sd,0,Menos de 20,,,,,,,,,,,,
LC-2020-0479304,1900-01-01,2020,8,13,,,,,,,Varon,47,Entre 41-60,,,,,,,,,,,,
LC-2020-0480738,1900-01-01,2020,8,14,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2020-0480738,1900-01-01,2020,8,14,,,,,,,sd,0,Menos de 20,,,,,,,,,,,,
LC-2020-0481106,1900-01-01,2020,8,15,,,,,,,Mujer,20, Entre 21- 40,,,,,,,,,,,,
LC-2020-0484122,1900-01-01,2020,8,18,,,,,,,Mujer,75,Entre 61-80,,,,,,,,,,,,
LC-2020-0490232,1900-01-01,2020,8,22,,,,,,,Varon,44,Entre 41-60,,,,,,,,,,,,
LC-2020-0491466,1900-01-01,2020,8,24,,,,,,,Varon,38, Entre 21- 40,,,,,,,,,,,,
LC-2020-0491597,1900-01-01,2020,8,24,,,,,,,SD,64,Entre 61-80,,,,,,,,,,,,
LC-2020-0491597,1900-01-01,2020,8,24,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2020-0495372,1900-01-01,2020,8,26,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2020-0499328,1900-01-01,2020,8,29,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2020-0500083,1900-01-01,2020,8,30,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2020-0500741,1900-01-01,2020,8,31,,,,,,,Mujer,70,Entre 61-80,,,,,,,,,,,,
LC-2020-0501114,1900-01-01,2020,8,31,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0502174,1900-01-01,2020,9,1,,,,,,,Mujer,51,Entre 41-60,,,,,,,,,,,,
LC-2020-0504199,1900-01-01,2020,9,2,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2020-0506814,1900-01-01,2020,9,4,,,,,,,Mujer,42,Entre 41-60,,,,,,,,,,,,
LC-2020-0517653,1900-01-01,2020,9,12,,,,,,,Varon,52,Entre 41-60,,,,,,,,,,,,
LC-2020-0518302,1900-01-01,2020,9,13,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2020-0518302,1900-01-01,2020,9,13,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2020-0519153,1900-01-01,2020,9,14,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2020-0519270,1900-01-01,2020,9,14,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2020-0520178,1900-01-01,2020,9,15,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2020-0520178,1900-01-01,2020,9,15,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2020-0523159,1900-01-01,2020,9,16,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2020-0530162,1900-01-01,2020,9,21,,,,,,,Mujer,31, Entre 21- 40,,,,,,,,,,,,
LC-2020-0535316,1900-01-01,2020,9,24,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2020-0536016,1900-01-01,2020,9,25,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2020-0540852,1900-01-01,2020,9,28,,,,,,,Varon,48,Entre 41-60,,,,,,,,,,,,
LC-2020-0540852,1900-01-01,2020,9,28,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2020-0540887,1900-01-01,2020,9,28,,,,,,,Varon,20, Entre 21- 40,,,,,,,,,,,,
LC-2020-0541512,1900-01-01,2020,9,29,,,,,,,SD,83,Más de 80,,,,,,,,,,,,
LC-2020-0546177,1900-01-01,2020,10,1,,,,,,,Varon,21, Entre 21- 40,,,,,,,,,,,,
LC-2020-0549712,1900-01-01,2020,10,3,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2020-0550345,1900-01-01,2020,10,4,,,,,,,Varon,46,Entre 41-60,,,,,,,,,,,,
LC-2020-0550345,1900-01-01,2020,10,4,,,,,,,sd,0,Menos de 20,,,,,,,,,,,,
LC-2020-0553970,1900-01-01,2020,10,6,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2020-0553970,1900-01-01,2020,10,6,,,,,,,Varon,49,Entre 41-60,,,,,,,,,,,,
LC-2020-0558559,1900-01-01,2020,10,9,,,,,,,Mujer,53,Entre 41-60,,,,,,,,,,,,
LC-2020-0562135,1900-01-01,2020,10,12,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2020-0565463,1900-01-01,2020,10,14,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2020-0566594,1900-01-01,2020,10,15,,,,,,,Mujer,37, Entre 21- 40,,,,,,,,,,,,
LC-2020-0566821,1900-01-01,2020,10,15,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2020-0568483,1900-01-01,2020,10,16,,,,,,,Varon,45,Entre 41-60,,,,,,,,,,,,
LC-2020-0568809,1900-01-01,2020,10,16,,,,,,,Mujer,43,Entre 41-60,,,,,,,,,,,,
LC-2020-0570359,1900-01-01,2020,10,17,,,,,,,Mujer,25, Entre 21- 40,,,,,,,,,,,,
LC-2020-0573371,1900-01-01,2020,10,20,,,,,,,Varon,21, Entre 21- 40,,,,,,,,,,,,
LC-2020-0580392,1900-01-01,2020,10,24,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2020-0585009,1900-01-01,2020,10,27,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
